gateway_id,device_id,device_name,device_type,site,building,floor,installation_area,target_area,panel,point_type,point_specification,point_id,point_name,writable,interval,unit,max_pres_value,min_pres_value,labels,scale,tags,supplier,owner,description,local_id,device_id_bacnet,instance_no_bacnet,object_type_bacnet
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0740,Point 740,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 740,LOCAL0740,BAC-L,1740,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0741,Point 741,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 741,LOCAL0741,BAC-L,1741,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0742,Point 742,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 742,LOCAL0742,BAC-L,1742,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0743,Point 743,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 743,LOCAL0743,BAC-L,1743,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0744,Point 744,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 744,LOCAL0744,BAC-L,1744,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0745,Point 745,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 745,LOCAL0745,BAC-L,1745,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0746,Point 746,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 746,LOCAL0746,BAC-L,1746,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0747,Point 747,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 747,LOCAL0747,BAC-L,1747,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0748,Point 748,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 748,LOCAL0748,BAC-L,1748,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0749,Point 749,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 749,LOCAL0749,BAC-L,1749,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0750,Point 750,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 750,LOCAL0750,BAC-L,1750,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0751,Point 751,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 751,LOCAL0751,BAC-L,1751,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0752,Point 752,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 752,LOCAL0752,BAC-L,1752,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0753,Point 753,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 753,LOCAL0753,BAC-L,1753,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0754,Point 754,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 754,LOCAL0754,BAC-L,1754,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0755,Point 755,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 755,LOCAL0755,BAC-L,1755,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0756,Point 756,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 756,LOCAL0756,BAC-L,1756,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0757,Point 757,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 757,LOCAL0757,BAC-L,1757,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0758,Point 758,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 758,LOCAL0758,BAC-L,1758,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0759,Point 759,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 759,LOCAL0759,BAC-L,1759,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0760,Point 760,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 760,LOCAL0760,BAC-L,1760,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0761,Point 761,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 761,LOCAL0761,BAC-L,1761,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0762,Point 762,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 762,LOCAL0762,BAC-L,1762,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0763,Point 763,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 763,LOCAL0763,BAC-L,1763,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0764,Point 764,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 764,LOCAL0764,BAC-L,1764,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0765,Point 765,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 765,LOCAL0765,BAC-L,1765,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0766,Point 766,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 766,LOCAL0766,BAC-L,1766,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0767,Point 767,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 767,LOCAL0767,BAC-L,1767,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0768,Point 768,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 768,LOCAL0768,BAC-L,1768,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0769,Point 769,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 769,LOCAL0769,BAC-L,1769,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0770,Point 770,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 770,LOCAL0770,BAC-L,1770,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0771,Point 771,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 771,LOCAL0771,BAC-L,1771,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0772,Point 772,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 772,LOCAL0772,BAC-L,1772,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0773,Point 773,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 773,LOCAL0773,BAC-L,1773,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0774,Point 774,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 774,LOCAL0774,BAC-L,1774,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0775,Point 775,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 775,LOCAL0775,BAC-L,1775,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0776,Point 776,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 776,LOCAL0776,BAC-L,1776,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0777,Point 777,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 777,LOCAL0777,BAC-L,1777,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0778,Point 778,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 778,LOCAL0778,BAC-L,1778,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0779,Point 779,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 779,LOCAL0779,BAC-L,1779,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0780,Point 780,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 780,LOCAL0780,BAC-L,1780,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0781,Point 781,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 781,LOCAL0781,BAC-L,1781,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0782,Point 782,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 782,LOCAL0782,BAC-L,1782,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0783,Point 783,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 783,LOCAL0783,BAC-L,1783,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0784,Point 784,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 784,LOCAL0784,BAC-L,1784,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0785,Point 785,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 785,LOCAL0785,BAC-L,1785,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0786,Point 786,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 786,LOCAL0786,BAC-L,1786,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0787,Point 787,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 787,LOCAL0787,BAC-L,1787,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0788,Point 788,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 788,LOCAL0788,BAC-L,1788,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0789,Point 789,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 789,LOCAL0789,BAC-L,1789,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0790,Point 790,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 790,LOCAL0790,BAC-L,1790,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0791,Point 791,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 791,LOCAL0791,BAC-L,1791,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0792,Point 792,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 792,LOCAL0792,BAC-L,1792,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0793,Point 793,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 793,LOCAL0793,BAC-L,1793,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0794,Point 794,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 794,LOCAL0794,BAC-L,1794,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0795,Point 795,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 795,LOCAL0795,BAC-L,1795,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0796,Point 796,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 796,LOCAL0796,BAC-L,1796,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0797,Point 797,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 797,LOCAL0797,BAC-L,1797,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0798,Point 798,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 798,LOCAL0798,BAC-L,1798,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0799,Point 799,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 799,LOCAL0799,BAC-L,1799,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0800,Point 800,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 800,LOCAL0800,BAC-L,1800,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0801,Point 801,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 801,LOCAL0801,BAC-L,1801,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0802,Point 802,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 802,LOCAL0802,BAC-L,1802,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0803,Point 803,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 803,LOCAL0803,BAC-L,1803,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0804,Point 804,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 804,LOCAL0804,BAC-L,1804,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0805,Point 805,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 805,LOCAL0805,BAC-L,1805,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0806,Point 806,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 806,LOCAL0806,BAC-L,1806,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0807,Point 807,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 807,LOCAL0807,BAC-L,1807,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0808,Point 808,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 808,LOCAL0808,BAC-L,1808,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0809,Point 809,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 809,LOCAL0809,BAC-L,1809,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0810,Point 810,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 810,LOCAL0810,BAC-L,1810,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0811,Point 811,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 811,LOCAL0811,BAC-L,1811,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0812,Point 812,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 812,LOCAL0812,BAC-L,1812,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0813,Point 813,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 813,LOCAL0813,BAC-L,1813,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0814,Point 814,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 814,LOCAL0814,BAC-L,1814,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0815,Point 815,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 815,LOCAL0815,BAC-L,1815,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0816,Point 816,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 816,LOCAL0816,BAC-L,1816,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0817,Point 817,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 817,LOCAL0817,BAC-L,1817,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0818,Point 818,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 818,LOCAL0818,BAC-L,1818,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0819,Point 819,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 819,LOCAL0819,BAC-L,1819,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0820,Point 820,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 820,LOCAL0820,BAC-L,1820,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0821,Point 821,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 821,LOCAL0821,BAC-L,1821,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0822,Point 822,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 822,LOCAL0822,BAC-L,1822,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0823,Point 823,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 823,LOCAL0823,BAC-L,1823,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0824,Point 824,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 824,LOCAL0824,BAC-L,1824,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0825,Point 825,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 825,LOCAL0825,BAC-L,1825,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0826,Point 826,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 826,LOCAL0826,BAC-L,1826,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0827,Point 827,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 827,LOCAL0827,BAC-L,1827,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0828,Point 828,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 828,LOCAL0828,BAC-L,1828,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0829,Point 829,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 829,LOCAL0829,BAC-L,1829,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0830,Point 830,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 830,LOCAL0830,BAC-L,1830,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0831,Point 831,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 831,LOCAL0831,BAC-L,1831,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0832,Point 832,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 832,LOCAL0832,BAC-L,1832,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0833,Point 833,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 833,LOCAL0833,BAC-L,1833,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0834,Point 834,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 834,LOCAL0834,BAC-L,1834,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0835,Point 835,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 835,LOCAL0835,BAC-L,1835,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0836,Point 836,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 836,LOCAL0836,BAC-L,1836,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0837,Point 837,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 837,LOCAL0837,BAC-L,1837,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0838,Point 838,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 838,LOCAL0838,BAC-L,1838,Analog-Input
